PK_Enrollment,K_Enrollment,1_Enrollment,2_Enrollment,3_Enrollment,4_Enrollment,5_Enrollment,6_Enrollment,7_Enrollment,8_Enrollment,9_Enrollment,10_Enrollment,11_Enrollment,12_Enrollment,SP_Enrollment,TOTAL_Enrollment,First Language Not English,% First Language Not English,English Language Learner,% English Language Learner,Students With Disabilities,% Students With Disabilities,High Needs,% High Needs,Economically Disadvantaged,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",% Males,% Females,Total # of Classes,Average Class Size,Number of Students,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,Average In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Average Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% GED,% Dropped Out,% Permanently Excluded,High School Graduates (#),Attending Coll./Univ. (#),% Attending College,% Private Two-Year,% Private Four-Year,% Public Two-Year,% Public Four-Year,% MA Community College,% MA State University,% UMass,School Accountability Percentile (1-99),Progress and Performance Index (PPI) - All Students,Progress and Performance Index (PPI) - High Needs Students,01,02,03,04,05,06,07,08,09,10,11,12,K,PK,Insufficient data_School,Level 1_School,Level 2_School,Level 3_School,Level 4_School,Level 5_School,Insufficient data_District,Level 1_District,Level 2_District,Level 3_District,Level 4_District,Level 5_District
-0.41927175123985105,-0.7963783712132279,-0.8574071334129597,-0.8559839280820886,-0.8292549191425975,-0.7917268792216827,-0.6922088041223301,-0.503156142931373,-0.4741003678488436,-0.4698534709562997,0.7754198883012636,0.6815105495062296,0.8469526362330762,0.5675609190147504,0.9707510011367472,-0.16503860498126807,-0.4770536313693189,-0.6615658578473772,-0.46704853332656965,-0.5432130107128803,-0.6645055227701924,-0.7438150522848023,-0.4829862255109309,-0.77595904664519,-0.3505782012462371,-0.4604855130209623,-0.4746009534248776,-0.5194155446625918,-0.4384940273259776,0.794255867866178,-0.06670588252797328,0.35697377303907246,-1.1142146345048909,-1.2303063291709102,1.2311582755371122,-0.1760027299602573,-0.6355621829639491,-0.20269151439893046,-0.501034302025554,0.07828613907918695,-0.5451428340423998,-0.48276549985407285,-0.5307920697078552,-0.8583299910207014,-0.4718049730771782,-0.516756394752085,-0.6442892775997155,-0.5490770854960152,0.5306654387042432,-0.5868446336061109,-0.35505667830923465,-0.10757205636031335,-0.31972702874243425,-0.19941421640658463,-0.38624842600032827,-0.4789915186066143,0.08010234718366639,1.4589900495878718,-0.7094973840534727,-0.05634101303518591,0.7996786542217442,-0.004368425333053356,0.764254754376016,-0.530542256915949,-0.3428739373288721,0.23020102925688293,0.40306645966474103,-5.190948463040829,-5.170080244031975,-5.06795920724662,-5.034094284293639,-4.53270940447924,-3.385489397640829,-3.0731814857642963,-3.0580797654495298,0.3803135600922284,0.3798402387388338,0.3788988736267812,0.38078865529319533,-5.14387591796881,-2.9999999999999996,-0.37738397124901624,1.6037384348360681,-0.8560225897226406,-0.4038873605350878,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,-1.0288966510704904,1.7891067420747278,-0.41551510686467974,-0.15195265603353553
-0.41927175123985105,-0.7963783712132279,2.0685590145793205,2.885669401618661,2.351538104693953,2.1324640951875975,-0.6922088041223301,-0.503156142931373,-0.4741003678488436,-0.4698534709562997,-0.3821544261613987,-0.38495451557839083,-0.38299965080227266,-0.3868489426593983,-0.2215061268061576,0.18417895484833982,-0.255764420808275,-0.40189856614619573,-0.0836025833984514,-0.17845857313969263,-0.12818889754716495,-0.42966253286564643,-0.07339552744163239,-0.4144647759765949,-0.12450245435259437,-0.38014218141527617,-0.49650743455851093,-0.473761859864711,-0.5448316071415493,0.882230139602841,0.5313840173593481,0.35697377303907246,-1.3621305733868498,-0.33190263073137977,0.3329109397328568,0.406937106716321,1.5833589843877065,0.33397580612405053,-0.501034302025554,0.07828613907918695,-0.5451428340423998,-0.48276549985407285,-0.5307920697078552,-0.8583299910207014,-0.4718049730771782,-0.516756394752085,-0.6442892775997155,,,,,,,,,,,,,,,,,,-0.6259349364174904,-0.20337733415152262,0.27405400084255715,0.1926430221991078,0.19342059558056948,0.1973180838887002,0.198645465008472,-4.53270940447924,-3.385489397640829,-3.0731814857642963,-3.0580797654495298,-2.629409268913509,-2.632685792638123,-2.6392266369865456,-2.6261286571944518,-5.14387591796881,-2.9999999999999996,-0.37738397124901624,-0.6235430780220832,-0.8560225897226406,2.4759378423606915,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,-1.0288966510704904,1.7891067420747278,-0.41551510686467974,-0.15195265603353553
1.4073641415795162,2.206692199970142,-0.8574071334129597,-0.8559839280820886,-0.8292549191425975,-0.7917268792216827,-0.6922088041223301,-0.503156142931373,-0.4741003678488436,-0.4698534709562997,-0.3821544261613987,-0.38495451557839083,-0.38299965080227266,-0.3868489426593983,-0.2215061268061576,-0.8443758893373022,-0.4650920524200733,-0.28704572558605773,-0.5288946542827178,-0.4976187060162319,-0.6807575417163447,0.25972771808194517,-0.7769277853018393,-0.549480708394986,-0.7313373539092144,-0.6925884709929444,-0.3504642270009555,-0.34821422667053886,-0.46950915477218597,0.7570359836698978,-0.4654324824528543,-0.3429748015473441,-1.4860885428278292,0.449317976607342,-0.4481737000969302,-0.6192297132184821,-0.938142342148266,-0.8819110919358283,-0.501034302025554,0.07828613907918695,-0.5451428340423998,-0.48276549985407285,-0.5307920697078552,-0.8583299910207014,-0.4718049730771782,-0.516756394752085,-0.6442892775997155,,,,,,,,,,,,,,,,,,,,,-5.190948463040829,-5.170080244031975,-5.06795920724662,-5.034094284293639,-4.53270940447924,-3.385489397640829,-3.0731814857642963,-3.0580797654495298,-2.629409268913509,-2.632685792638123,-2.6392266369865456,-2.6261286571944518,0.19440593356981226,0.3333333333333332,2.6498210739855494,-0.6235430780220832,-0.8560225897226406,-0.4038873605350878,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,-1.0288966510704904,1.7891067420747278,-0.41551510686467974,-0.15195265603353553
-0.41927175123985105,-0.7963783712132279,-0.8574071334129597,-0.8559839280820886,-0.8292549191425975,-0.7917268792216827,-0.6922088041223301,-0.503156142931373,1.48164792081845,1.590449151554922,-0.3821544261613987,-0.38495451557839083,-0.38299965080227266,-0.3868489426593983,-0.2215061268061576,-0.5033431160662007,-0.5129383682170557,-0.6515786543204087,-0.5288946542827178,-0.5888073154095289,-0.6807575417163447,-0.44711545061115515,-0.6227289342639857,-0.6888519934720346,-0.5052616070155717,-0.45602199459842413,-0.45999663266912205,-0.48517528106418123,-0.5714160020954422,0.9126827721270702,-0.4654324824528543,-0.3429748015473441,-1.3621305733868498,0.29307385513959683,-0.291956772130972,-0.108555145551397,0.7008335201001163,-0.5073620244874978,-0.501034302025554,0.07828613907918695,-0.5451428340423998,-0.48276549985407285,-0.5307920697078552,-0.8583299910207014,-0.4718049730771782,-0.516756394752085,-0.6442892775997155,,,,,,,,,,,,,,,,,,-0.4136391871010267,-0.5750159313587274,-0.30650206385727025,-5.190948463040829,-5.170080244031975,-5.06795920724662,-5.034094284293639,-4.53270940447924,-3.385489397640829,0.3253956867279842,0.3270025887807417,-2.629409268913509,-2.632685792638123,-2.6392266369865456,-2.6261286571944518,-5.14387591796881,-2.9999999999999996,-0.37738397124901624,-0.6235430780220832,1.1681934705998933,-0.4038873605350878,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,-1.0288966510704904,1.7891067420747278,-0.41551510686467974,-0.15195265603353553
-0.41927175123985105,-0.7963783712132279,-0.8574071334129597,-0.8559839280820886,-0.8292549191425975,-0.7917268792216827,2.57899633674018,1.7948072253720904,-0.4741003678488436,-0.4698534709562997,-0.3821544261613987,-0.38495451557839083,-0.38299965080227266,-0.3868489426593983,-0.2215061268061576,-0.4351365614119804,-0.4949959997931873,-0.6316042472664717,-0.5165254300914881,-0.5736092138439793,-0.7620176364471064,-0.6478240046845045,-0.5889979355994552,-0.6975626987893501,-0.45171735117234046,-0.4069232919505049,-0.4892052741806332,-0.530828965862062,-0.6555999194494365,1.0074242955357837,-0.4654324824528543,-0.3429748015473441,-1.3621305733868498,-0.23425005481403957,0.23527535975413344,-0.5758705518127862,3.0458297537785697,-0.529723162842622,-0.501034302025554,0.07828613907918695,-0.5451428340423998,-0.48276549985407285,-0.5307920697078552,-0.8583299910207014,-0.4718049730771782,-0.516756394752085,-0.6442892775997155,,,,,,,,,,,,,,,,,,0.010952311531900728,-0.4511363989563258,-0.11298337562399445,-5.190948463040829,-5.170080244031975,-5.06795920724662,-5.034094284293639,0.2206185993330603,0.2953782695928241,-3.0731814857642963,-3.0580797654495298,-2.629409268913509,-2.632685792638123,-2.6392266369865456,-2.6261286571944518,-5.14387591796881,-2.9999999999999996,-0.37738397124901624,-0.6235430780220832,1.1681934705998933,-0.4038873605350878,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,-1.0288966510704904,1.7891067420747278,-0.41551510686467974,-0.15195265603353553
0.9043774464553426,1.0861434793793328,1.459958055796926,1.471141923317158,1.4703724697122058,1.171366362339792,-0.6922088041223301,-0.503156142931373,-0.4741003678488436,-0.4698534709562997,-0.3821544261613987,-0.38495451557839083,-0.38299965080227266,-0.3868489426593983,-0.2215061268061576,0.06959194302924973,-0.6026502103363979,-0.8962651407311374,-0.5783715510476363,-0.6951940263683752,-0.12818889754716495,-0.34239794413810315,-0.18904466572002257,-0.48415041851511936,-0.11855309259223534,-0.2908718129645138,-0.5841333590930442,-0.6677900202557043,-0.6954765118802758,1.0311096763879624,-0.06670588252797328,-0.3429748015473441,-0.32914749471202087,0.25401282477266157,-0.25290254013948343,-0.017019138139372305,0.4486833874465191,0.09638871110085583,-0.5540288258929265,-1.1430277332322345,-0.5986385381879736,-0.5298991982337604,-0.6001266434226101,-1.1513124103450172,-0.5107028943181934,-0.5640515226093584,-1.1585388834902437,,,,,,,,,,,,,,,,,,0.4709264350509054,0.10632149685448135,-0.04847714621290252,0.1926430221991078,0.19342059558056948,0.1973180838887002,0.198645465008472,-4.53270940447924,-3.385489397640829,-3.0731814857642963,-3.0580797654495298,-2.629409268913509,-2.632685792638123,-2.6392266369865456,-2.6261286571944518,0.19440593356981226,0.3333333333333332,-0.37738397124901624,-0.6235430780220832,1.1681934705998933,-0.4038873605350878,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,0.9719149138638699,-0.5589381429753909,-0.41551510686467974,-0.15195265603353553
-0.41927175123985105,-0.7963783712132279,-0.8574071334129597,-0.8559839280820886,-0.8292549191425975,-0.7917268792216827,1.2159941947141337,1.1040899123560204,0.4730230172290282,0.919936463755412,-0.3821544261613987,-0.38495451557839083,-0.38299965080227266,-0.3868489426593983,-0.2215061268061576,-0.2605277814971765,-0.5966694208617751,-0.8762907336772003,-0.5783715510476363,-0.6875949755856006,-0.45322927647021183,-0.39475669737462926,-0.5215359382703944,-0.7541822833519012,-0.43981862765162244,-0.5408288446266485,-0.5841333590930442,-0.6677900202557043,-0.7973833592035321,1.1867564648451352,-0.4654324824528543,-0.3429748015473441,-1.1968532807988772,-0.21471953963057264,0.21574824375838986,0.3298541531061949,-0.35819703704499267,-0.2725700717586936,-0.5540288258929265,-1.1430277332322345,-0.5986385381879736,-0.5298991982337604,-0.6001266434226101,-1.1513124103450172,-0.5107028943181934,-0.5640515226093584,-1.1585388834902437,,,,,,,,,,,,,,,,,,0.046334936417978013,-1.256353359571936,-1.0805768167903735,-5.190948463040829,-5.170080244031975,-5.06795920724662,-5.034094284293639,0.2206185993330603,0.2953782695928241,0.3253956867279842,0.3270025887807417,-2.629409268913509,-2.632685792638123,-2.6392266369865456,-2.6261286571944518,-5.14387591796881,-2.9999999999999996,-0.37738397124901624,-0.6235430780220832,1.1681934705998933,-0.4038873605350878,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,0.9719149138638699,-0.5589381429753909,-0.41551510686467974,-0.15195265603353553
3.578148825799634,-0.7963783712132279,-0.8574071334129597,-0.8559839280820886,-0.8292549191425975,-0.7917268792216827,-0.6922088041223301,-0.503156142931373,-0.4741003678488436,-0.4698534709562997,-0.3821544261613987,-0.38495451557839083,-0.38299965080227266,-0.3868489426593983,-0.2215061268061576,-0.9862455230180804,-0.6086309998110206,-0.8613099283867476,-0.6031099994300955,-0.7255902294994743,-0.37196918173945015,1.9962930337600562,-0.733559358447443,0.22141671218743983,-0.6599450127849061,-0.09001348395029854,-0.2993491043558111,0.29093736049979213,-0.28341839009493547,0.31039737331453293,-0.4654324824528543,-0.3429748015473441,-0.4117861410060071,1.1133554928452551,-1.112095643952249,-1.0817274348792385,-1.6189477003129782,-0.9294285109404672,-0.37931717620357003,-1.1601782047888831,-0.36213121459701575,-0.3681068884781891,-0.385357181065624,-0.34945093031795665,-0.36891589754756055,-0.3903044167516615,-0.24607929384238011,,,,,,,,,,,,,,,,,,,,,-5.190948463040829,-5.170080244031975,-5.06795920724662,-5.034094284293639,-4.53270940447924,-3.385489397640829,-3.0731814857642963,-3.0580797654495298,-2.629409268913509,-2.632685792638123,-2.6392266369865456,-2.6261286571944518,-5.14387591796881,0.3333333333333332,2.6498210739855494,-0.6235430780220832,-0.8560225897226406,-0.4038873605350878,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,0.9719149138638699,-0.5589381429753909,-0.41551510686467974,-0.15195265603353553
-0.41927175123985105,-0.7963783712132279,-0.8574071334129597,-0.8559839280820886,-0.8292549191425975,-0.7917268792216827,-0.6922088041223301,-0.503156142931373,-0.4741003678488436,-0.4698534709562997,2.4090933159703436,2.6383271826890193,2.546886691485184,2.880967431551002,1.5668795651081995,1.935723278368717,-0.2856683681813891,-0.696521070191767,-0.40520241237042154,-0.6268025693234025,1.4157529023373079,-0.3598508618836119,0.7746981532665622,-0.6365877615681413,0.7203069156183864,-0.4069232919505049,-0.5476225572036554,-0.4395215962663004,-0.5847081995723886,0.8957646429469427,-0.4654324824528543,0.006999485745864172,-0.7010214030349593,0.019646642571044454,-0.01857714819054679,1.6836235258840337,-0.38341205031035186,2.0082660404639756,-0.37931717620357003,-1.1601782047888831,-0.36213121459701575,-0.3681068884781891,-0.385357181065624,-0.34945093031795665,-0.36891589754756055,-0.3903044167516615,-0.24607929384238011,0.9630052379068055,0.507334575890839,-0.5024826013154109,-0.35505667830923465,-0.39107971891740095,-0.3019117704722571,-0.19941421640658463,0.8995697734615075,0.924985071826986,0.43908752935089757,-0.26896561477535413,0.13762028917429772,0.08361253064224788,-0.278508011564172,0.10132876498841178,0.343628731733228,-0.6815783613524483,-0.3782565622149494,-0.4511363989563258,-0.5000207520905461,-5.190948463040829,-5.170080244031975,-5.06795920724662,-5.034094284293639,-4.53270940447924,-3.385489397640829,-3.0731814857642963,-3.0580797654495298,0.3803135600922284,0.3798402387388338,0.3788988736267812,0.38078865529319533,-5.14387591796881,-2.9999999999999996,-0.37738397124901624,-0.6235430780220832,1.1681934705998933,-0.4038873605350878,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,0.9719149138638699,-0.5589381429753909,-0.41551510686467974,-0.15195265603353553
-0.41927175123985105,-0.7963783712132279,-0.8574071334129597,-0.8559839280820886,-0.8292549191425975,-0.7917268792216827,-0.6922088041223301,-0.503156142931373,2.637876468835592,3.297208720499129,-0.3821544261613987,-0.38495451557839083,-0.38299965080227266,-0.3868489426593983,-0.2215061268061576,0.1350702354973012,-0.411264947148468,-0.6166234419760189,-0.5288946542827178,-0.6420006708889521,-0.014424764924098537,-0.29003919090157726,-0.1745885234352238,-0.527703945101697,-0.14829990139403043,-0.38014218141527617,-0.5330182364478998,-0.530828965862062,-0.5271086771722874,0.834859377898484,-0.4654324824528543,-0.3429748015473441,-0.24650884841803447,-0.7811044799511456,0.7820346076349851,2.9217684682466833,-1.6441627135783379,0.2333506835259916,-0.37931717620357003,-1.1601782047888831,-0.36213121459701575,-0.3681068884781891,-0.385357181065624,-0.34945093031795665,-0.36891589754756055,-0.3903044167516615,-0.24607929384238011,,,,,,,,,,,,,,,,,,-0.7674654359617996,-1.1324738271695345,-0.9515643579681896,-5.190948463040829,-5.170080244031975,-5.06795920724662,-5.034094284293639,-4.53270940447924,-3.385489397640829,0.3253956867279842,0.3270025887807417,-2.629409268913509,-2.632685792638123,-2.6392266369865456,-2.6261286571944518,-5.14387591796881,-2.9999999999999996,-0.37738397124901624,-0.6235430780220832,1.1681934705998933,-0.4038873605350878,-0.13015333537939977,-0.0464113331748309,-0.10683184674178794,-0.25425441770888685,0.9719149138638699,-0.5589381429753909,-0.41551510686467974,-0.15195265603353553
